condenser_temp,evaporator_temp,compressor_current,evaporator_pressure,condenser_pressure,refrigerant_flow,fault_type,fault_name
34.281841483173146,9.833274095218348,19.70895981671402,385.300945546736,858.8897784139172,5.540390914407701,0,Normal
38.51136671516857,6.584610025781388,13.35594197348874,355.680126245835,987.2309548321562,6.784119186699892,0,Normal
35.700611700893646,5.485882468853843,16.92005781359336,399.0053850104263,828.0168030473048,6.073318609454947,0,Normal
38.773730719279556,8.703843088771022,17.576125927962146,370.2484083987109,871.898230243951,5.1743673770579734,0,Normal
38.093611554785134,9.050566973395904,18.93657854864083,391.3240552556471,902.2684797721876,6.006065178748798,0,Normal
37.98295178966775,8.249819653888826,17.615735018061628,379.5792669436101,978.0010683635132,5.351980627406143,0,Normal
33.75582952639944,5.469909699204345,16.626241127969394,303.5942273796742,893.119603626492,6.1705785388303065,0,Normal
32.86541252128284,7.954166302845054,12.244001999512395,303.7348188749214,964.5201121319317,5.440762565645052,0,Normal
31.27060512651885,7.611216300274021,18.159948424788887,321.58210274968434,924.5780951638001,4.341389859975072,0,Normal
30.516817211686078,7.65677315784074,16.32508097288085,363.7429901498207,945.2182667445323,7.903408317850138,0,Normal
35.163003483011956,6.61478236470623,18.36148955814963,327.0832251262074,887.7942841411273,4.313825525369063,0,Normal
30.253507434154574,9.813242073389626,18.687840964097646,369.5974206093698,881.790588882854,4.693177280283383,0,Normal
31.56437042671086,6.251214490822976,16.393813317648963,371.4595922700062,932.0394753435462,5.119735587783771,0,Normal
39.54865280663194,8.689484583478842,16.434832420091205,361.1720746234352,883.920012485558,4.99092395800463,0,Normal
33.55972678651261,8.789230552321845,12.115147909038047,311.60726405069164,809.2005284043505,4.16291520927588,0,Normal
38.55460584011007,8.518289296900118,15.793390632698602,309.78341606510014,898.3231750233665,5.893887083122262,0,Normal
31.732018699100152,7.169258246189865,15.188037875178988,361.58500980522166,927.0187301735288,4.181216039088178,0,Normal
33.746126146264714,8.129299578571182,16.0250900686407,385.64898411883223,931.738726323789,4.651737708325719,0,Normal
30.7056874740043,8.212096391031578,12.212090484332975,358.5775581273463,988.0460482849915,6.301896711503516,0,Normal
33.88169926206522,8.216441092211767,15.666023123932133,354.5616789315935,988.292961755305,5.544410551203097,0,Normal
39.61190563823914,9.526753209780319,13.566329078314372,306.9361300875165,820.1556002754853,4.072887302606199,0,Normal
30.944429607559282,8.415033867081785,12.569509187681831,331.8975630293761,968.975062193891,4.093087742943304,0,Normal
38.14468482588936,6.409273873867,12.94531862097325,369.6737165364151,925.7885693559768,7.509888054108211,0,Normal
37.35071043803886,9.017404651924242,14.256276580570452,317.7439543779723,950.1229503281717,7.2273389570690565,0,Normal
39.905051420006735,7.063088384557132,14.976144686342266,377.64129607419966,868.1607080506036,7.723029302414259,0,Normal
38.58412751843012,7.1449701368750915,18.00696854233198,375.45428740846825,820.6247737671865,7.610211626718266,0,Normal
35.05252372447857,9.13228733053871,14.560396808244894,389.55232284962005,877.8403357468326,4.043350605921193,0,Normal
39.05381976419264,5.456433383930667,14.554509100723319,395.00619670508047,990.1214293875112,6.293751552493145,0,Normal
36.31837212169799,7.242227609891598,14.345686173584516,332.86645453699157,934.5036912154077,7.00949811775072,0,Normal
37.91579043725849,8.94809071397277,12.729648824389523,349.44203047025815,811.5117520033289,6.198115529294942,0,Normal
34.41530501373377,9.4385209137915,14.807320100416629,311.7067016427606,828.5983364105672,7.046042526869889,0,Normal
36.18218063316261,5.505613380613951,12.67285444891998,370.096913145912,814.5526012728387,7.287440237161425,0,Normal
37.06242227156496,5.406743903209499,12.678701712681535,398.6639578501175,874.854159151224,5.482568588267563,0,Normal
38.127995672575025,9.736242886919293,19.888008510582967,375.33781852589414,875.2519171061831,4.334002866794675,0,Normal
37.77146915927437,7.792021248679025,15.393776073975811,390.6354385094736,822.2394964612303,5.970500417163437,0,Normal
30.11353644767419,7.343303209970632,12.450426205454699,311.88179162680717,823.505249355421,6.596841208464254,0,Normal
37.46044879265423,7.916843825485798,19.697380387796336,337.4870579523704,857.1424172563721,7.474396512757841,0,Normal
32.23595838519453,9.816112697203057,12.09723579751853,396.9878826707639,808.6319823901152,7.564572454792284,0,Normal
35.277011090863,9.964823980596503,12.590372517883191,355.3854284401321,993.8605071238198,6.092391376680595,0,Normal
36.293986381352624,8.478743444923087,15.636328518142186,362.75580800840635,916.86286238462,7.604632041963956,0,Normal
30.45446380341458,6.4048159479611515,19.60329187261247,389.02637838909163,891.1313505571426,6.4805303912061465,0,Normal
32.77381182981133,5.940605798618806,15.709587239519857,335.3352228026053,916.7312223701745,4.310938547859939,0,Normal
39.74394807666167,9.931053722398016,17.585293712157963,353.609636634412,861.9055232572656,7.255180078827795,0,Normal
36.847311725538795,5.813084696724457,19.28741747595074,382.2537242923169,989.9599826583848,6.90287803355344,0,Normal
36.1341519593579,7.091215181453094,19.461827866832106,386.6063889500408,809.0437340212379,4.1054678979890085,0,Normal
33.7646336687805,9.052766653909163,19.898209034519557,315.0416891103528,918.8261430704271,5.5235634265240865,0,Normal
39.69914397814603,9.210594615678543,18.706629637689105,346.86931597949706,882.963900467533,5.093628287722825,0,Normal
30.563754966509272,9.323611881275266,18.50320807304062,399.97176732861305,999.3273674147811,6.22172682241051,0,Normal
37.68987415180511,9.723828649412141,18.79717912541929,324.73481017431976,890.1088270620187,4.51663766060598,0,Normal
39.54051027258723,8.0308731722544,13.829142444027703,367.1700684405857,923.6256480915791,5.4326508721313616,0,Normal
31.135575921996292,8.357865977963998,16.162461607230348,377.2318391735639,904.0327002223987,7.408726001274161,0,Normal
35.51906838774485,7.804689857676932,19.01322882126676,340.3482866212397,826.8030456901281,4.115130705253356,0,Normal
37.55137255673619,8.101547756767324,17.632638144793788,321.29641615089105,827.274295117354,4.058178662671528,0,Normal
33.50587558806597,7.949588434273165,15.137952360797858,343.7474922023729,980.8317388987497,5.393021868093202,0,Normal
35.13989489159811,8.918265063705714,15.172342258570161,362.2086700227874,972.4727417493491,7.7980824946305685,0,Normal
31.47073480929038,9.632938125807472,15.936930344636306,325.8244388298958,891.8271512476523,7.920130301141908,0,Normal
34.9261809399287,6.6437580514375405,17.067206834533806,324.0145618778193,815.1726656217328,4.515518887642597,0,Normal
31.280458389577724,5.759513467561471,13.110617381195281,364.0874744803215,836.376016879829,5.382669133295453,0,Normal
38.967884099060115,7.3698082013143615,17.340461908168216,317.231987120163,838.4578037617341,4.1634744650659155,0,Normal
31.689350630721645,6.392951695159793,13.416083874213975,308.87025337570554,824.1271742201202,5.843115072130903,0,Normal
32.06333718405793,6.8213493052403775,16.027338166838856,369.03948286293655,807.8624279682198,7.197641595636171,0,Normal
36.27900389490908,5.4087951597443595,18.988628992854217,392.0872400531813,812.2155919709727,5.107510592588815,0,Normal
38.06201279793061,8.741298451918292,13.476168154851019,320.93493233367104,874.0944205582764,5.938091940764085,0,Normal
36.18254771530296,6.8445681978488615,15.700277729065183,374.74709381337567,807.3366405781196,5.009747777376083,0,Normal
37.13349585884552,9.476034188435996,16.093419536925328,353.21134852653154,821.4344022679552,5.789649467293819,0,Normal
35.32617266455023,6.212352518173648,14.153945847595047,337.72841631046225,804.0142395555453,5.288316662332713,0,Normal
32.114480069965445,6.637486760889573,12.95809705455401,389.0527280739895,918.7184907108098,6.716409276577958,0,Normal
37.89171238607338,7.492210994645286,12.69536230469939,353.7106541818548,917.3682236041758,6.98175789673732,0,Normal
34.316595462296796,5.637901513977819,14.270207246389795,336.3082296398635,929.1834482663203,6.2831132186756475,0,Normal
33.560967258978465,9.932576243964899,16.846198554855096,323.72267917359943,820.3564945240807,4.611436556737328,0,Normal
32.45957728384508,5.803406866297778,13.492536192410446,328.5095168693847,834.6747190589509,7.587061698505701,0,Normal
30.80233745661642,7.622556947851273,15.283174615917293,398.23786169086065,822.4077804336105,5.591422396182967,0,Normal
39.69470433275369,9.327535629469901,18.53657656759424,325.79028270449396,834.1775174780132,6.674572879697724,0,Normal
39.293759891275855,7.783814465069649,16.5729015157592,327.9979093660284,953.8985866383873,4.7481749942300935,0,Normal
33.23679236404244,7.127182193082084,16.06088302947564,324.240973241508,822.9673649478407,6.44248016976653,0,Normal
32.88630553240256,7.906191107113061,13.23490172219362,348.11401018548173,906.5178865103171,4.207294147289708,0,Normal
33.36604278193921,5.672073384694871,12.506999763782142,398.99602323899455,864.4707689949446,7.239497783418539,0,Normal
32.54640654763764,8.407513611119647,18.081822879117492,359.5638740607844,894.3152377100316,5.647363656589074,0,Normal
33.488682665429955,9.64764572123913,18.644955262301835,396.50269106665127,824.859444697109,6.9234699008145775,0,Normal
39.38340456821038,5.9061653308283,12.53197013893422,374.1120649290059,914.8946226359824,7.367315107033088,0,Normal
31.397723766262896,8.976336559299451,13.613018560381956,316.36559428657046,832.8531595861986,7.258298880925528,0,Normal
36.651972206962,7.615327123845597,14.870643872988019,387.7200540813108,878.489021484527,7.266397757886308,0,Normal
34.39134908570218,6.884722147124538,15.70143828535685,330.1377874164142,949.5218760352502,6.010881560369917,0,Normal
32.32212695146817,9.497872866372841,15.071129770985692,354.35528611139887,981.2944221929095,6.496951983655968,0,Normal
31.16898040708364,9.699160618067376,17.02166442457134,333.4905614657086,827.8544145326774,7.1761007570811834,0,Normal
36.200727559285134,7.667305459881607,19.151140664407663,378.8597211224531,830.3349759465502,5.246888271182193,0,Normal
32.484891398144654,8.719731462863384,12.268259477886236,356.9889684871317,952.4917371481381,7.507062547046997,0,Normal
33.42081748715908,9.106286523360065,12.885053895641658,384.6452291734518,825.4977324663964,5.589149162241469,0,Normal
37.972953657795536,5.749587136743869,13.834011161861131,372.2252568393066,944.0073073092149,6.564590531541189,0,Normal
36.939484444671,7.713622216737981,14.014392471255622,334.56959935039197,836.3195433602851,7.633802245334513,0,Normal
35.833917947661206,7.0042570838181994,15.69604642915306,394.72833396118153,830.6702806232161,6.3449193280671885,0,Normal
35.05888678884466,8.05727117717324,12.144881470566723,387.21239089441514,986.4236564967225,6.260532734356836,0,Normal
36.966508238768924,9.612496905886479,17.657909074507188,315.2539042914261,915.2576720333626,6.426860185531424,0,Normal
34.24130671302386,8.682221178123614,19.47493611815212,392.5568512906776,890.1678742808265,4.452952183363021,0,Normal
39.848411989623344,9.19449043222967,12.997301449626136,392.08418826173727,973.9792724124256,6.075352228504288,0,Normal
35.912754357449295,6.9950135193506515,12.43809311057625,333.5197241645901,960.5706897196023,4.018528092018411,0,Normal
33.33499171691144,6.990843467954717,16.299164823503382,391.98556164127604,869.2691988731923,5.387812807584911,0,Normal
37.375012481097485,7.261089704449036,13.796838583519856,345.24395161326936,828.17140407596,4.705547946024893,0,Normal
34.9836777273948,7.094627247522739,19.3187672085448,336.2393899116633,916.1176700556086,6.5290571516781215,0,Normal
30.130944565883336,8.317686860083553,13.42428773495801,396.1070317469455,829.7325455506226,5.6584964949080945,0,Normal
30.85349668078644,9.984371259229736,16.01756008264994,359.53850173200436,813.4152954776855,6.999841881596711,0,Normal
32.099055930955856,9.490271447203568,13.641117123856057,319.06877206636665,807.3099335696189,5.888267780439997,0,Normal
35.64841133262617,5.328543197141762,18.204220933560084,345.32888347480275,904.878053865516,5.763050987752912,0,Normal
34.00763060875326,7.79820165654109,13.2419219674457,318.1928130495271,972.3571242027035,7.784461848534531,0,Normal
33.73309316279753,6.353723365717769,17.151996345912124,340.8734171098096,805.077271132069,4.624610389464761,0,Normal
37.15972228847397,8.294619709550757,12.216767940027868,322.19721619329493,846.2149593176143,6.687570974394914,0,Normal
30.197105377543643,5.520542909922869,18.399328682985516,317.85446620543337,930.5492215703749,4.952731124186906,0,Normal
30.994413927593452,6.21586095499727,17.778135454845273,385.56964681062857,966.0439729133983,5.58873411847382,0,Normal
36.68085136570646,6.024921477079105,14.345181842088106,389.633581852112,802.6003847021472,4.342034123417872,0,Normal
32.078862551460276,5.132661019369099,13.451483480718379,358.3041560969692,884.2849101184996,7.570686844307899,0,Normal
38.17443561738441,6.70908675848938,14.07538746745034,337.9692408167267,918.0589885029616,5.072254563291505,0,Normal
36.24148907849134,7.047058260956202,16.416377446815844,343.6126529135317,858.8931519083835,7.793813227848627,0,Normal
37.636057941597606,5.700565878832263,18.9477438071833,348.74311982495135,978.9104453788183,7.199421023789261,0,Normal
34.25213504469234,5.112346541600587,14.149418875079569,354.1634214660867,926.6956439652295,5.03155074173281,0,Normal
31.39356074072824,9.174651183996495,19.875217445628415,352.56901823026857,834.3358571696607,5.089229306077476,0,Normal
30.183906765474667,9.571494032802494,12.942008663121129,357.65164755142536,854.8110441374412,6.216712010063174,0,Normal
36.51420388351864,9.148709018536008,13.651370174084825,301.09958286584805,827.3771260137614,7.60007456739242,0,Normal
38.738900775625154,7.987065510851542,16.804134883469228,366.50366745462554,835.0742557246899,7.657647783699839,0,Normal
34.18770524892073,6.915692641247487,16.1513416422627,304.6965966775055,833.2566737512159,6.952134465705482,0,Normal
30.827986679251264,8.01576054733194,13.962792877450568,338.92956140419767,857.73874735414,5.4226908658597965,0,Normal
37.19045905184245,6.485608578115875,16.531237122375178,347.60504021990994,932.7342330725296,7.747318957299032,0,Normal
37.3257209721025,6.074701892953784,12.249465080490278,326.2264044299825,919.015586140051,4.205703253937001,0,Normal
34.963662472012366,7.984214244584447,14.673951126535687,377.0912203745822,821.3196506267543,4.300551126943235,0,Normal
37.28188756203603,7.477456581030992,17.507219171421887,343.48273386037465,849.2804066478213,7.276409270696799,0,Normal
37.99415878968979,8.473482354272134,14.1771610978397,359.0230666869087,872.1947793880054,4.366328293306537,0,Normal
39.17313575462243,5.684093154594807,19.60189883056642,344.6005772957956,837.0265857677239,6.167603789513432,0,Normal
38.729458358764084,8.661124432047806,18.452489182891597,365.87833667107174,938.4553129035705,7.396782606261278,0,Normal
32.49668008859186,7.447124818215702,13.769675534556818,398.7668007996647,988.8118679373226,4.157707245474024,0,Normal
37.05575172515688,9.62624158707833,13.444602761018668,356.79452305526297,983.0976595176083,4.135783914343195,0,Normal
36.9742026724684,6.486745036862754,19.395169563012242,397.10582451653676,988.8532978226867,5.8968568666298555,0,Normal
38.620426509893136,9.22274699267535,14.552803785946045,382.89154741506775,807.4015269430985,6.385079513928212,0,Normal
32.30008837287703,5.6028344288863945,12.615625613033673,369.628877587814,867.9749927536133,6.899067086115046,0,Normal
30.653563407989424,6.576451689153052,16.315930339002698,379.0723164838964,863.750500586414,6.503565505748036,0,Normal
38.85977748236187,8.079315940911522,13.863675798029071,302.4400781556538,974.019774780186,4.085077643401549,0,Normal
38.74701672684199,7.6446856701360595,19.51254158810317,379.87832357736653,999.5868221066675,5.402847261806841,0,Normal
37.67188288931127,7.00965456804621,15.839004962431272,362.750546321837,974.7354228372677,7.93633387679718,0,Normal
37.68273413864518,7.088833910836669,15.37085601821656,373.75823015888915,847.7554291536604,4.441896452525579,0,Normal
33.54622157640777,6.436194958270409,14.37046496364792,323.360775104991,808.4186379272724,4.071495738933655,0,Normal
39.87722389736032,7.138865668679312,15.074613177277453,367.964728269307,843.6507775730129,7.799844735800901,0,Normal
37.86345014415552,5.4470550115612975,15.340646206279427,387.9118307562165,988.946404458282,5.869606044999479,0,Normal
36.13411389210708,5.835169730460376,19.929349009095812,323.1671701383443,988.5463548270252,6.598586595969474,0,Normal
36.07736794878859,7.563442555082543,13.845358493742069,317.6528032005508,844.0972418140351,4.7457530485770185,0,Normal
37.79584473566753,6.7506262958336505,12.462741412507171,396.9102630140811,976.7571769926851,7.711009132780852,0,Normal
39.94907822646435,5.869476246097436,15.16993615122127,375.82384757040916,939.2041236107584,4.61558362535942,0,Normal
38.158331249906176,6.122202859183304,13.790540918580984,353.6974422893414,918.5879869683406,6.320344831351244,0,Normal
30.914868373977548,9.387304313151901,14.124800340709648,312.9514921282804,977.7496159737955,7.822605992919014,0,Normal
38.621276172654504,9.04758037362439,17.241935845112174,355.0857370609139,817.397351982282,5.633812852282794,0,Normal
33.72688517012314,6.298768918801631,17.787360909508678,349.5875735078771,816.2092431815296,4.880732807799245,0,Normal
36.83258763659596,5.380654297451501,18.80965531239015,349.51465270139744,896.1173154653296,6.36963113863807,0,Normal
38.24680965925149,6.739046039510965,17.42412922047251,356.5731963995791,853.4056540338843,7.514519945420632,0,Normal
37.97426021606928,8.292259173292127,18.804653832753935,386.72942009598023,941.672595343007,7.348053313454688,0,Normal
36.974714616692836,8.400703858801503,16.948891025721473,375.2716639557641,831.7210210586147,7.523483036795714,0,Normal
38.71843527745232,5.146236415172796,18.606534004518103,312.8869867473445,867.0237708518284,6.974033025166431,0,Normal
31.60759896048308,9.08983512059531,18.657073423661934,350.74677337608364,801.2771743433667,5.148152532699651,0,Normal
36.16926918375742,9.905930890137117,17.054508216133346,325.98035810641596,926.8011406199223,6.1599415188634215,0,Normal
37.79845395151143,5.534903194134792,18.088223220016225,354.126657867611,992.5984007717989,5.367488664154744,0,Normal
36.32621893133948,9.660140527550087,12.820077823925434,393.72284872364514,937.5771444601627,4.271348236420687,0,Normal
33.00963566946816,8.540860443226407,12.538804811750174,358.21704601762735,869.1766113905913,6.483662071069908,0,Normal
30.45742033812513,9.357684030761881,19.787911753419174,396.88778552856917,949.9303663485849,4.520344960522528,0,Normal
37.582631959290225,5.1229345822940076,12.176988412231978,332.3610219149541,897.7286380809331,7.081629671231173,0,Normal
36.83295376606505,7.229513531883741,14.189013330253328,399.7124500157711,885.2362604471946,5.805548097318702,0,Normal
31.63623821191669,8.974047743749647,17.549457806251908,322.07696127887607,816.4762091231686,6.721997208298852,0,Normal
36.545112142811355,6.366297634991047,19.606908498003282,315.10578917809005,886.4669602085204,7.7744636806703955,0,Normal
34.19727316926122,8.192629738320427,15.180755183702354,327.421520234867,996.7955295919656,5.637336025260172,0,Normal
38.94099203679134,6.149773029455431,13.704837632200666,303.1134082884511,930.333365075177,5.474105374895045,0,Normal
38.64358249839637,7.366049533457786,19.745547423317774,318.5525515703121,973.7246335911221,7.106387411166967,0,Normal
37.70921844644052,9.22391614058444,18.088191927543992,362.6220321631415,826.2489755364775,4.130104717965008,0,Normal
39.20847847815687,8.08325157260369,18.37229832780941,348.152235151255,823.4616377924789,4.500743168810201,0,Normal
36.85565287228971,7.1515294744973135,13.604197813602694,349.1594546741437,812.8417874150268,6.327885607657596,0,Normal
32.68993404435098,8.987795503185941,14.48289567138859,345.5220149081801,802.3241079816202,4.289787551178236,0,Normal
33.92493556406685,7.399694173585617,16.800164384954428,329.16625787093034,938.9963772253085,7.440489588756819,0,Normal
37.798509888933495,5.198094126741786,15.844055578062632,310.4930178418175,848.4090031725054,7.946650373068586,0,Normal
31.42495542901513,7.49444076725678,16.945245874544952,370.2464970544104,911.9297366973829,4.039083389676735,0,Normal
33.26461308243992,7.588558216923557,12.702931993158668,335.0626931209181,806.6406217582734,4.314313988620083,0,Normal
33.96923276201596,5.6635787702153015,16.540326786092464,368.9464969137266,960.1173398218166,4.80060097697924,0,Normal
31.674825822590698,5.522839201672001,17.091441996349094,370.64757264869013,806.3172289651284,7.744848984974759,0,Normal
30.519712836514724,7.706481676505352,17.672484155607332,387.09691237460856,942.8173864264855,7.206912332279167,0,Normal
33.39450192542806,9.074125568732562,12.640918771077402,389.48166560605273,909.5184752307473,7.269191079849975,0,Normal
34.523182845183,8.217888475982624,16.211221287488904,373.15895217553316,816.325996406118,4.241408335962255,0,Normal
32.471032340101466,5.797723400565942,18.974268532737614,321.9213987358044,995.1730511638262,5.347583167084427,0,Normal
31.82117915688699,8.948492535712395,17.26966220400701,349.8195716453139,911.0727101875262,6.876807113089056,0,Normal
32.284547413312985,9.98166958028371,19.798345297174265,365.0325686346937,839.908490185829,6.720912969725165,0,Normal
30.721984089791757,5.15326251102903,14.06146310808971,346.26229567393165,973.6545010816761,6.908676279065232,0,Normal
37.42706521199981,7.127466672240377,14.767479940375704,337.10387629846025,997.5299127472116,4.16043676564993,0,Normal
38.670314961224484,7.893377042861967,15.508923353516725,372.52576604151363,897.3337882849405,7.493692952326642,0,Normal
39.007018640112584,7.108604634367277,14.214622377880413,359.23503285933623,982.4726691233382,4.842648756022666,0,Normal
36.229665835634826,8.157801100462603,17.86490417932225,313.156768512726,943.1649929364178,7.636130082662564,0,Normal
31.79683108870242,6.187716624619388,19.771160752333117,318.097695270949,970.8770186739158,5.969111425792139,0,Normal
32.47231074403177,9.353749506362558,15.562442040021324,351.48173539296903,871.8466738799532,6.37180340573971,0,Normal
31.63523872585023,6.955407683258803,19.7552985786823,325.81334327011274,931.3473329082584,5.30076025689878,0,Normal
37.734731256866006,5.654368303591749,19.75856836062836,345.37895413836395,847.2100926692927,4.29398698932005,0,Normal
31.697579050875408,7.598869742780089,14.69602541145029,382.8883365882609,886.1775047323612,4.99485709035052,0,Normal
36.1714498660403,8.533886084427229,13.336335263207598,316.7619216288318,807.3342853867086,6.945608060262562,0,Normal
36.63804527621805,7.373154378749069,18.753363591753576,380.5670152950053,917.0708728793504,7.4730851220530345,0,Normal
32.05841210036768,5.55959809698864,14.157996892135916,305.7086856089315,906.2339056002064,7.746422769179846,0,Normal
30.393435406685096,5.610549570050134,15.617592226267483,393.3875017527905,863.2312209953501,6.02893923475357,0,Normal
30.41572859050392,5.741716004810444,19.893040983670776,396.51186964360454,800.9879961868819,7.807247141692956,0,Normal
36.391199378155,9.33959147260011,15.637918845070873,351.55960285792503,897.7693160513841,6.667457030184417,0,Normal
31.39651254756313,5.14986794936339,14.463439532729527,370.4680762736647,840.3706904245897,6.693729733299669,0,Normal
39.6991204610727,5.469503578947092,17.38081694580101,344.37502193045714,973.6284508755011,4.708599157789544,0,Normal
36.926259522261645,9.190576448240552,19.556913755792188,368.3248028289646,899.4349528016854,6.471388960804855,0,Normal
38.68904984478718,7.853048733194148,12.243096477574696,393.0948695506978,937.9053502063123,6.706053543108986,0,Normal
32.15675152397717,8.294427351163286,15.150915245233268,365.1232977041492,821.3186060615982,6.631381218412145,0,Normal
39.99413725770667,5.24106019430278,19.817393473770537,340.69079607228707,974.1506900674518,7.129541936233094,0,Normal
35.67016260986668,8.692246046256633,19.028124490410782,340.4140321651033,865.4066323126477,6.670373542254339,0,Normal
38.07845941941258,8.811425673883079,18.382509190869076,343.5583314812933,963.5668432350043,4.480836221482434,0,Normal
35.444890979608495,5.028793302490608,14.596686639202161,336.64615348713977,879.2345383218511,6.781868826759449,0,Normal
33.885581012703454,7.2434681131126535,13.90035304699462,337.325179162934,845.4539254526303,4.2927836950737746,0,Normal
36.03448593381378,8.341063992775082,16.955922768076917,346.34940438005725,875.957156035846,7.4533345982873005,0,Normal
35.19081785136218,7.395909388148655,12.205136526451486,334.1247827626156,876.0391237571714,5.595291123587602,0,Normal
35.80172369227332,7.668012733634392,16.863240742347557,376.4883261542128,962.5971477432187,6.872492304905977,0,Normal
39.55523695954935,5.091162913381808,13.566223885468368,300.7562874978142,929.4949428309205,7.592122195799948,0,Normal
32.43482296576299,9.635172723981533,12.482139122316486,393.4436026805514,870.3245374479269,4.405683313796866,0,Normal
34.858717591863254,6.28388283860254,14.278983215695384,330.72899649262865,960.6051795665327,6.156645106701018,0,Normal
33.113076991560035,8.051668916554592,17.72920539378555,327.2624000733534,882.7098203050703,4.48754437334779,0,Normal
31.811493495346802,8.405589269824914,13.451506781565016,352.516338366706,941.8092523444866,4.427507692378976,0,Normal
